Line-ID,Machine-ID,Start-Time,End-Time,Category Defect,Sub-Category Defect,Down-Time
Line-12,Machine-40,30-04-2025 18:50,30-04-2025 19:06,Electrical Defect,Relay Contactor,16.14866638
Line-12,Machine-40,01-05-2025 15:20,01-05-2025 15:25,Electrical Defect,Relay Contactor,4.99481678
Line-12,Machine-40,17-11-2024 01:00,17-11-2024 01:30,Electrical Defect,Relay Contactor,30.00131607
Line-12,Machine-40,17-11-2024 23:00,17-11-2024 23:10,Electrical Defect,Relay Contactor,10.00469971
Line-12,Machine-40,23-11-2024 23:50,24-11-2024 00:13,Electrical Defect,Robot,22.99681664
Line-12,Machine-40,04-12-2024 02:15,04-12-2024 02:30,Electrical Defect,Relay Contactor,15.00014973
Line-12,Machine-40,06-12-2024 23:00,07-12-2024 00:30,Electrical Defect,Relay Contactor,90.00879669
Line-12,Machine-40,07-12-2024 01:20,07-12-2024 04:20,Electrical Defect,Relay Contactor,180.0023956
Line-12,Machine-40,31-12-2024 00:00,31-12-2024 00:10,Electrical Defect,Relay Contactor,9.987633705
Line-12,Machine-40,18-01-2025 00:50,18-01-2025 01:30,Electrical Defect,Relay Contactor,40.00523376
Line-12,Machine-40,26-01-2025 03:40,26-01-2025 04:30,Electrical Defect,Relay Contactor,50.14479828
Line-12,Machine-40,11-03-2025 05:00,11-03-2025 05:56,Electrical Defect,Sensor Setting,55.91540146
Line-12,Machine-40,14-03-2025 01:00,14-03-2025 02:00,Electrical Defect,Relay Contactor,60
Line-12,Machine-40,13-03-2025 23:00,14-03-2025 00:35,Electrical Defect,Robot,94.98858643
Line-12,Machine-40,02-04-2025 04:17,02-04-2025 05:24,Electrical Defect,Sensor Setting,66.13490295
Line-12,Machine-40,08-04-2025 02:52,08-04-2025 04:00,Electrical Defect,Wheel spindle,67.16101837
Line-12,Machine-40,09-04-2025 05:37,09-04-2025 06:00,Electrical Defect,Wheel spindle,23.12168312
Line-12,Machine-40,01-05-2025 01:25,01-05-2025 02:00,Electrical Defect,Hand wheel Feed,35.01005173
Line-12,Machine-41,11-11-2024 06:15,11-11-2024 06:32,Electrical Defect,PLC,16.99765015
Line-12,Machine-41,17-12-2024 07:26,17-12-2024 08:15,Electrical Defect,Relay Contactor,48.99291611
Line-12,Machine-41,06-01-2025 06:00,06-01-2025 06:10,Electrical Defect,Relay Contactor,9.994166374
Line-12,Machine-41,06-01-2025 09:00,06-01-2025 09:10,Electrical Defect,Relay Contactor,9.998517036
Line-12,Machine-41,04-02-2025 06:00,04-02-2025 06:52,Electrical Defect,Relay Contactor,52.01210022
Line-12,Machine-41,04-02-2025 07:00,04-02-2025 07:38,Electrical Defect,Relay Contactor,37.99610138
Line-12,Machine-41,10-02-2025 11:30,10-02-2025 12:30,Electrical Defect,Relay Contactor,60.28519821
Line-12,Machine-41,13-02-2025 09:45,13-02-2025 10:45,Electrical Defect,Overload Current,59.99386597
Line-12,Machine-41,16-02-2025 12:00,16-02-2025 12:30,Electrical Defect,Sensor Setting,29.98624992
Line-12,Machine-41,19-02-2025 11:13,19-02-2025 11:42,Electrical Defect,Relay Contactor,28.99423409
Line-12,Machine-41,22-02-2025 11:20,22-02-2025 12:00,Electrical Defect,Relay Contactor,40.01214981
Line-12,Machine-41,23-02-2025 13:00,23-02-2025 13:20,Electrical Defect,Intlet conveyor,20.01186752
Line-12,Machine-41,24-02-2025 06:45,24-02-2025 07:15,Electrical Defect,Relay Contactor,29.99593353
Line-12,Machine-41,26-02-2025 10:30,26-02-2025 12:32,Electrical Defect,Relay Contactor,122.4632034
Line-12,Machine-41,10-03-2025 06:00,10-03-2025 07:50,Electrical Defect,Relay Contactor,109.9980164
Line-12,Machine-41,11-03-2025 12:30,11-03-2025 13:50,Electrical Defect,Sensor Setting,80.53215027
Line-12,Machine-41,12-03-2025 06:00,12-03-2025 08:00,Electrical Defect,Relay Contactor,120.7773361
Line-12,Machine-41,24-03-2025 07:30,24-03-2025 09:00,Electrical Defect,Relay Contactor,90.10534668
Line-12,Machine-41,24-03-2025 10:31,24-03-2025 11:09,Electrical Defect,Relay Contactor,38.13774872
Line-12,Machine-41,24-03-2025 11:30,24-03-2025 12:30,Electrical Defect,Relay Contactor,60.1727829
Line-12,Machine-41,04-04-2025 07:00,04-04-2025 07:23,Electrical Defect,Relay Contactor,22.99128342
Line-12,Machine-41,08-04-2025 07:00,08-04-2025 07:09,Electrical Defect,Sensor Setting,8.994533539
Line-12,Machine-41,06-11-2024 15:15,06-11-2024 15:33,Electrical Defect,Loose connection,18.2461338
Line-12,Machine-41,20-12-2024 16:28,20-12-2024 17:12,Electrical Defect,Relay Contactor,44.78961563
Line-12,Machine-41,16-01-2025 17:00,16-01-2025 19:00,Electrical Defect,Sensor Setting,119.9995804
Line-12,Machine-41,25-01-2025 21:30,25-01-2025 22:00,Electrical Defect,Sensor Setting,29.99813271
Line-12,Machine-41,16-02-2025 19:45,16-02-2025 21:20,Electrical Defect,Sensor Setting,94.98886871
Line-12,Machine-41,11-03-2025 14:30,11-03-2025 15:00,Electrical Defect,Relay Contactor,30.09963417
Line-12,Machine-41,12-03-2025 16:01,12-03-2025 17:05,Electrical Defect,Relay Contactor,63.59463501
Line-12,Machine-41,29-03-2025 20:00,29-03-2025 20:15,Electrical Defect,Relay Contactor,14.99471664
Line-12,Machine-41,24-04-2025 17:25,24-04-2025 17:40,Electrical Defect,Relay Contactor,15.20759964
Line-12,Machine-41,28-04-2025 20:30,28-04-2025 21:23,Electrical Defect,Sensor Setting,53.10921478
Line-12,Machine-41,19-01-2025 01:30,19-01-2025 02:08,Electrical Defect,Relay Contactor,38.15026855
Line-12,Machine-41,19-01-2025 02:13,19-01-2025 02:48,Electrical Defect,Relay Contactor,34.99895096
Line-12,Machine-41,02-03-2025 23:00,02-03-2025 23:20,Electrical Defect,Relay Contactor,19.99411583
Line-12,Machine-41,04-03-2025 03:30,04-03-2025 03:55,Electrical Defect,Relay Contactor,24.99066734
Line-12,Machine-41,05-03-2025 01:20,05-03-2025 01:40,Electrical Defect,Relay Contactor,20.35519981
Line-12,Machine-41,10-03-2025 04:50,10-03-2025 06:00,Electrical Defect,Relay Contactor,70.25
Line-12,Machine-41,01-04-2025 23:00,02-04-2025 00:01,Electrical Defect,Sensor Setting,60.86090088
Line-12,Machine-41,06-04-2025 23:30,06-04-2025 23:51,Electrical Defect,Sensor Setting,21.0041008
Line-12,Machine-41,07-04-2025 02:15,07-04-2025 02:35,Electrical Defect,Sensor Setting,20.00296593
Line-12,Machine-41,07-04-2025 03:10,07-04-2025 03:45,Electrical Defect,Sensor Setting,34.99048233
Line-12,Machine-41,15-04-2025 02:20,15-04-2025 02:50,Electrical Defect,Relay Contactor,30.00558281
Line-12,Machine-41,16-04-2025 23:00,16-04-2025 23:30,Electrical Defect,Relay Contactor,30.56279945
Line-11,Machine-42,13-11-2024 12:51,13-11-2024 13:49,Electrical Defect,Stone wear,57.53646851
Line-11,Machine-42,19-11-2024 08:49,19-11-2024 09:01,Electrical Defect,Sensor Setting,12.11536694
Line-11,Machine-42,13-12-2024 06:03,13-12-2024 06:15,Electrical Defect,Sensor Setting,11.16635036
Line-11,Machine-42,18-12-2024 07:54,18-12-2024 08:06,Electrical Defect,Gauge Amplifier,12.43428326
Line-11,Machine-42,07-01-2025 12:29,07-01-2025 12:38,Electrical Defect,Sensor Setting,8.741149902
Line-11,Machine-42,20-01-2025 06:00,20-01-2025 06:25,Electrical Defect,J-type hopper,25.86529922
Line-11,Machine-42,22-01-2025 12:07,22-01-2025 12:42,Electrical Defect,Demag unit,35.03873444
Line-11,Machine-42,07-02-2025 06:27,07-02-2025 07:09,Electrical Defect,Work head unit,41.57519913
Line-11,Machine-42,10-02-2025 11:21,10-02-2025 11:27,Electrical Defect,Relay Contactor,5.232933521
Line-11,Machine-42,04-03-2025 12:45,04-03-2025 13:06,Electrical Defect,Work head unit,20.44933319
Line-11,Machine-42,04-03-2025 13:11,04-03-2025 13:37,Electrical Defect,Work head unit,25.76418304
Line-11,Machine-42,05-03-2025 11:11,05-03-2025 11:57,Electrical Defect,Sensor Setting,45.54864883
Line-11,Machine-42,07-03-2025 08:52,07-03-2025 09:12,Electrical Defect,Work head unit,19.32956696
Line-11,Machine-42,07-03-2025 09:13,07-03-2025 09:20,Electrical Defect,Work head unit,7.464333534
Line-11,Machine-42,16-04-2025 11:46,16-04-2025 12:00,Electrical Defect,J-type hopper,13.81541634
Line-11,Machine-42,20-04-2025 13:50,20-04-2025 14:04,Electrical Defect,Chuck Magnet,13.69884968
Line-11,Machine-42,05-12-2024 20:58,05-12-2024 21:12,Electrical Defect,Gauge head,13.53766632
Line-11,Machine-42,05-12-2024 21:51,05-12-2024 22:35,Electrical Defect,Gauge head,43.55636597
Line-11,Machine-42,16-01-2025 17:45,16-01-2025 17:57,Electrical Defect,Sensor Setting,12.04608345
Line-11,Machine-42,28-02-2025 14:40,28-02-2025 14:46,Electrical Defect,Chuck Magnet,5.295750141
Line-11,Machine-42,07-03-2025 17:24,07-03-2025 17:30,Electrical Defect,Work head unit,6.87891674
Line-11,Machine-42,07-03-2025 17:31,07-03-2025 18:16,Electrical Defect,Work head unit,44.15111542
Line-11,Machine-42,07-03-2025 18:37,07-03-2025 18:51,Electrical Defect,Work head unit,14.21196651
Line-11,Machine-42,07-03-2025 19:16,07-03-2025 19:26,Electrical Defect,Work head unit,10.79469967
Line-11,Machine-42,07-03-2025 19:34,07-03-2025 19:58,Electrical Defect,Work head unit,23.85598373
Line-11,Machine-42,08-03-2025 17:20,08-03-2025 17:31,Electrical Defect,Relay Contactor,11.37928295
Line-11,Machine-42,08-03-2025 17:33,08-03-2025 17:53,Electrical Defect,Relay Contactor,19.43578339
Line-11,Machine-42,08-03-2025 18:41,08-03-2025 18:54,Electrical Defect,Gauge head,13.31116676
Line-11,Machine-42,14-04-2025 17:37,14-04-2025 17:46,Electrical Defect,Relay Contactor,8.163416862
Line-11,Machine-42,14-11-2024 23:11,14-11-2024 23:22,Electrical Defect,Gauge unit,10.18176651
Line-11,Machine-42,14-11-2024 23:33,14-11-2024 23:59,Electrical Defect,Gauge unit,25.82875061
Line-11,Machine-42,05-12-2024 00:22,05-12-2024 00:43,Electrical Defect,Stone holder,20.63208389
Line-11,Machine-42,06-12-2024 05:42,06-12-2024 05:50,Electrical Defect,Gauge head,7.725850105
Line-11,Machine-42,06-12-2024 05:15,06-12-2024 05:25,Electrical Defect,Gauge Amplifier,10.01025009
Line-11,Machine-42,07-02-2025 23:14,07-02-2025 23:22,Electrical Defect,Chuck Magnet,7.603000164
Line-11,Machine-42,08-02-2025 23:00,08-02-2025 23:09,Electrical Defect,Chuck Magnet,9.548549652
Line-11,Machine-42,27-02-2025 02:00,27-02-2025 02:12,Electrical Defect,Demag unit,11.75966644
Line-11,Machine-42,07-03-2025 04:01,07-03-2025 04:12,Electrical Defect,Work head unit,11.01904964
Line-11,Machine-42,07-03-2025 04:58,07-03-2025 05:10,Electrical Defect,Work head unit,11.45744991
Line-11,Machine-42,07-03-2025 05:25,07-03-2025 05:37,Electrical Defect,Work head unit,11.97958374
Line-11,Machine-42,10-03-2025 23:00,10-03-2025 23:26,Electrical Defect,Regulating Wheel Drive GearBox,26.60891724
Line-11,Machine-42,10-03-2025 23:29,10-03-2025 23:56,Electrical Defect,Regulating Wheel Drive GearBox,26.85098267
Line-11,Machine-42,10-03-2025 23:59,11-03-2025 00:21,Electrical Defect,Regulating Wheel Drive GearBox,22.12061691
Line-11,Machine-42,11-03-2025 23:18,11-03-2025 23:38,Electrical Defect,Relay Contactor,19.86193275
Line-11,Machine-42,14-04-2025 03:23,14-04-2025 03:44,Electrical Defect,Traverse Unit,20.80078316
Line-6,Machine-43,07-11-2024 11:51,07-11-2024 11:59,Electrical Defect,Relay Contactor,7.64141655
Line-6,Machine-43,08-12-2024 11:20,08-12-2024 11:32,Electrical Defect,Relay Contactor,11.98799992
Line-6,Machine-43,24-12-2024 12:57,24-12-2024 13:06,Electrical Defect,Transfer conveyor system,8.94841671
Line-6,Machine-43,24-12-2024 13:24,24-12-2024 13:38,Electrical Defect,Transfer conveyor system,13.20876694
Line-6,Machine-43,06-01-2025 06:00,06-01-2025 06:07,Electrical Defect,Sensor Setting,7.099183559
Line-6,Machine-43,09-01-2025 13:51,09-01-2025 14:00,Electrical Defect,Work head unit,8.917099953
Line-6,Machine-43,01-02-2025 08:10,01-02-2025 08:21,Electrical Defect,Relay Contactor,10.99510002
Line-6,Machine-43,01-02-2025 11:09,01-02-2025 11:24,Electrical Defect,Relay Contactor,14.11658287
Line-6,Machine-43,03-02-2025 06:59,03-02-2025 07:09,Electrical Defect,GE Unit,10.30525017
Line-6,Machine-43,13-02-2025 09:51,13-02-2025 09:56,Electrical Defect,Relay Contactor,5.546466827
Line-6,Machine-43,13-02-2025 10:11,13-02-2025 10:25,Electrical Defect,Relay Contactor,13.54826641
Line-6,Machine-43,11-03-2025 06:50,11-03-2025 07:00,Electrical Defect,Relay Contactor,10.00825024
Line-6,Machine-43,18-03-2025 08:07,18-03-2025 10:01,Electrical Defect,Machine Control Panel,113.369751
Line-6,Machine-43,14-04-2025 06:20,14-04-2025 06:33,Electrical Defect,Relay Contactor,13.15963364
Line-6,Machine-43,15-04-2025 07:30,15-04-2025 08:40,Electrical Defect,Wheel spindle,70
Line-6,Machine-43,21-04-2025 09:47,21-04-2025 11:11,Electrical Defect,Transfer conveyor system,83.94180298
Line-6,Machine-43,24-04-2025 08:23,24-04-2025 08:58,Electrical Defect,Relay Contactor,34.47011566
Line-6,Machine-43,11-11-2024 14:30,11-11-2024 15:11,Electrical Defect,Dresser unit,41.05715179
Line-6,Machine-43,11-11-2024 20:38,11-11-2024 21:04,Electrical Defect,Dresser unit,26.01866722
Line-6,Machine-43,11-11-2024 19:21,11-11-2024 19:27,Electrical Defect,Work head slide,6.524600029
Line-6,Machine-43,13-11-2024 16:17,13-11-2024 16:46,Electrical Defect,Relay Contactor,28.20931625
Line-6,Machine-43,06-01-2025 16:48,06-01-2025 17:03,Electrical Defect,Demag unit,15.05328369
Line-6,Machine-43,07-01-2025 21:42,07-01-2025 22:02,Electrical Defect,Machine Control Panel,20.36038399
Line-6,Machine-43,17-01-2025 20:59,17-01-2025 22:36,Electrical Defect,Short Index system,96.1714325
Line-6,Machine-43,06-02-2025 14:55,06-02-2025 15:17,Electrical Defect,Demag unit,22.26036644
Line-6,Machine-43,16-02-2025 20:10,16-02-2025 21:01,Electrical Defect,Gauge unit,51.6128006
Line-6,Machine-43,12-03-2025 20:54,12-03-2025 21:20,Electrical Defect,Relay Contactor,26.11115074
Line-6,Machine-43,14-04-2025 17:42,14-04-2025 18:09,Electrical Defect,Sensor Setting,27.68556595
Line-6,Machine-43,23-04-2025 21:52,23-04-2025 22:13,Electrical Defect,Relay Contactor,20.86624908
Line-6,Machine-43,23-04-2025 21:25,23-04-2025 21:41,Electrical Defect,Work head unit,15.91699982
Line-6,Machine-43,25-11-2024 01:18,25-11-2024 01:26,Electrical Defect,Wheel spindle,7.815383434
Line-6,Machine-43,26-11-2024 00:16,26-11-2024 00:23,Electrical Defect,Relay Contactor,6.382666588
Line-6,Machine-43,04-12-2024 03:36,04-12-2024 04:18,Electrical Defect,Chuck Magnet,42.11003494
Line-6,Machine-43,04-12-2024 04:41,04-12-2024 05:11,Electrical Defect,Chuck Magnet,30.66503334
Line-6,Machine-43,31-01-2025 00:54,31-01-2025 00:59,Electrical Defect,Relay Contactor,5.390366554
Line-6,Machine-43,31-01-2025 04:45,31-01-2025 04:51,Electrical Defect,Relay Contactor,5.966599941
Line-6,Machine-43,14-02-2025 02:31,14-02-2025 02:41,Electrical Defect,Sensor Setting,9.585049629
Line-6,Machine-43,21-02-2025 05:40,21-02-2025 06:00,Electrical Defect,Relay Contactor,19.44403267
Line-6,Machine-43,10-03-2025 00:44,10-03-2025 01:02,Electrical Defect,Relay Contactor,18.46529961
Line-6,Machine-43,10-03-2025 05:20,10-03-2025 05:39,Electrical Defect,Relay Contactor,18.7703495
Line-3,Machine-44,10-11-2024 08:36,10-11-2024 08:47,Electrical Defect,Chuck Magnet,10.9879837
Line-3,Machine-44,21-11-2024 06:56,21-11-2024 07:02,Electrical Defect,Gauge Amplifier,5.275533199
Line-3,Machine-44,21-11-2024 07:28,21-11-2024 07:40,Electrical Defect,Gauge Amplifier,11.95479965
Line-3,Machine-44,21-11-2024 07:50,21-11-2024 08:01,Electrical Defect,Gauge Amplifier,11.33493328
Line-3,Machine-44,21-11-2024 08:10,21-11-2024 08:26,Electrical Defect,Gauge Amplifier,15.9465332
Line-3,Machine-44,21-11-2024 08:49,21-11-2024 08:57,Electrical Defect,Gauge Amplifier,7.381649971
Line-3,Machine-44,21-11-2024 09:05,21-11-2024 09:11,Electrical Defect,Gauge Amplifier,6.230383396
Line-3,Machine-44,06-01-2025 12:17,06-01-2025 12:25,Electrical Defect,PP Gauge UNIT,7.84923315
Line-3,Machine-44,15-01-2025 06:00,15-01-2025 06:34,Electrical Defect,Wheel spindle,34.34411621
Line-3,Machine-44,20-01-2025 06:23,20-01-2025 06:36,Electrical Defect,Relay Contactor,12.67293358
Line-3,Machine-44,20-01-2025 07:25,20-01-2025 07:33,Electrical Defect,Relay Contactor,8.347933769
Line-3,Machine-44,20-01-2025 08:57,20-01-2025 09:16,Electrical Defect,Relay Contactor,19.29636574
Line-3,Machine-44,20-01-2025 09:38,20-01-2025 10:57,Electrical Defect,Relay Contactor,79.63221741
Line-3,Machine-44,20-01-2025 10:58,20-01-2025 11:32,Electrical Defect,Relay Contactor,34.47241592
Line-3,Machine-44,24-01-2025 09:09,24-01-2025 09:26,Electrical Defect,PP Gauge UNIT,16.59203339
Line-3,Machine-44,29-01-2025 06:25,29-01-2025 06:41,Electrical Defect,Overload Current,15.68918324
Line-3,Machine-44,10-02-2025 06:00,10-02-2025 09:35,Electrical Defect,Intlet conveyor,215.7427368
Line-3,Machine-44,18-02-2025 11:58,18-02-2025 12:08,Electrical Defect,Wheel spindle,9.839982986
Line-3,Machine-44,22-02-2025 07:07,22-02-2025 07:32,Electrical Defect,Gauge head,25.25658417
Line-3,Machine-44,08-03-2025 10:41,08-03-2025 10:53,Electrical Defect,Machine Control Panel,11.70853329
Line-3,Machine-44,08-03-2025 12:09,08-03-2025 12:14,Electrical Defect,Machine Control Panel,5.6371665
Line-3,Machine-44,09-03-2025 11:34,09-03-2025 11:42,Electrical Defect,Intlet conveyor,7.803500175
Line-3,Machine-44,02-04-2025 09:43,02-04-2025 09:53,Electrical Defect,Relay Contactor,9.890666962
Line-3,Machine-44,10-04-2025 13:06,10-04-2025 13:14,Electrical Defect,PP Gauge UNIT,8.183199883
Line-3,Machine-44,15-04-2025 12:50,15-04-2025 13:01,Electrical Defect,PP Gauge UNIT,10.72773361
Line-3,Machine-44,26-04-2025 13:35,26-04-2025 13:44,Electrical Defect,Relay Contactor,9.699250221
Line-3,Machine-44,26-04-2025 06:00,26-04-2025 10:52,Electrical Defect,Servo Motor,292.147522
Line-3,Machine-44,22-11-2024 15:53,22-11-2024 15:59,Electrical Defect,Gauge Amplifier,6.22816658
Line-3,Machine-44,22-11-2024 16:00,22-11-2024 16:30,Electrical Defect,Gauge Amplifier,30.00054932
Line-3,Machine-44,09-12-2024 17:23,09-12-2024 17:34,Electrical Defect,Overload Current,11.39886665
Line-3,Machine-44,15-12-2024 17:50,15-12-2024 18:06,Electrical Defect,Lubrication,16.03840065
Line-3,Machine-44,24-12-2024 14:54,24-12-2024 15:22,Electrical Defect,Wheel spindle,28.29700089
Line-3,Machine-44,25-12-2024 16:40,25-12-2024 16:46,Electrical Defect,PP Gauge UNIT,5.644249916
Line-3,Machine-44,25-12-2024 17:15,25-12-2024 17:22,Electrical Defect,PP Gauge UNIT,6.737066746
Line-3,Machine-44,25-12-2024 20:20,25-12-2024 20:27,Electrical Defect,PP Gauge UNIT,7.04766655
Line-3,Machine-44,16-01-2025 19:04,16-01-2025 19:11,Electrical Defect,PP Gauge UNIT,7.006149769
Line-3,Machine-44,16-01-2025 19:26,16-01-2025 19:34,Electrical Defect,PP Gauge UNIT,8.117933273
Line-3,Machine-44,16-01-2025 21:24,16-01-2025 21:34,Electrical Defect,PP Gauge UNIT,9.885066986
Line-3,Machine-44,17-01-2025 14:30,17-01-2025 14:41,Electrical Defect,Motor,11.57883358
Line-3,Machine-44,25-01-2025 14:49,25-01-2025 16:02,Electrical Defect,Wheel spindle,73.83041382
Line-3,Machine-44,21-02-2025 21:36,21-02-2025 22:00,Electrical Defect,Relay Contactor,24.14089966
Line-3,Machine-44,21-02-2025 22:31,21-02-2025 22:37,Electrical Defect,Relay Contactor,6.375549793
Line-3,Machine-44,15-03-2025 18:28,15-03-2025 18:34,Electrical Defect,PP Gauge UNIT,6.072350025
Line-3,Machine-44,28-03-2025 18:49,28-03-2025 20:46,Electrical Defect,Overload Current,116.9431992
Line-3,Machine-44,13-04-2025 20:21,13-04-2025 20:28,Electrical Defect,Relay Contactor,6.770316601
Line-3,Machine-44,16-04-2025 19:56,16-04-2025 21:26,Electrical Defect,Relay Contactor,90.81958008
Line-3,Machine-44,18-04-2025 16:36,18-04-2025 16:41,Electrical Defect,PP Gauge UNIT,5.145483494
Line-3,Machine-44,22-04-2025 22:51,22-04-2025 22:56,Electrical Defect,PP Gauge UNIT,5.493966579
Line-3,Machine-44,23-04-2025 17:19,23-04-2025 17:50,Electrical Defect,Chuck Magnet,30.8281002
Line-3,Machine-44,07-11-2024 03:43,07-11-2024 03:52,Electrical Defect,Gauge unit,9.522733688
Line-3,Machine-44,20-11-2024 01:47,20-11-2024 01:54,Electrical Defect,Chuck Magnet,7.802966595
Line-3,Machine-44,17-01-2025 23:43,18-01-2025 00:04,Electrical Defect,PP Gauge UNIT,21.27709961
Line-3,Machine-44,24-01-2025 05:14,24-01-2025 05:28,Electrical Defect,Sensor Setting,13.72064972
Line-3,Machine-44,24-01-2025 05:30,24-01-2025 05:39,Electrical Defect,Sensor Setting,8.761966705
Line-3,Machine-44,20-02-2025 02:54,20-02-2025 03:08,Electrical Defect,Lubrication,13.96151638
